,Date,NASDAQ 100
2929,1991-07-30,498.26998899999995
2930,1991-07-31,502.040009
2931,1991-08-01,504.14999400000005
2932,1991-08-02,505.670013
2933,1991-08-05,502.60998499999994
2934,1991-08-06,505.200012
2935,1991-08-07,507.459991
2936,1991-08-08,509.39001500000006
2937,1991-08-09,508.30999800000006
2938,1991-08-12,510.0
2939,1991-08-13,514.400024
2940,1991-08-14,517.679993
2941,1991-08-15,515.669983
2942,1991-08-16,512.469971
2943,1991-08-19,497.64001500000006
2944,1991-08-20,502.049988
2945,1991-08-21,517.969971
2946,1991-08-22,518.299988
2947,1991-08-23,521.0599980000001
2948,1991-08-26,521.380005
2949,1991-08-27,521.75
2950,1991-08-28,526.289978
2951,1991-08-29,526.3900150000001
2952,1991-08-30,525.679993
2953,1991-09-03,520.909973
2954,1991-09-04,517.919983
2955,1991-09-05,516.929993
2956,1991-09-06,516.9400019999999
2957,1991-09-09,518.070007
2958,1991-09-10,511.27999900000003
2959,1991-09-11,514.76001
2960,1991-09-12,521.130005
2961,1991-09-13,516.710022
2962,1991-09-16,515.679993
2963,1991-09-17,515.169983
2964,1991-09-18,518.549988
2965,1991-09-19,522.669983
2966,1991-09-20,527.1900019999999
2967,1991-09-23,524.6900019999999
2968,1991-09-24,526.469971
2969,1991-09-25,527.820007
2970,1991-09-26,526.9400019999999
2971,1991-09-27,524.47998
2972,1991-09-30,526.880005
2973,1991-10-01,528.51001
2974,1991-10-02,526.330017
2975,1991-10-03,520.51001
2976,1991-10-04,520.400024
2977,1991-10-07,516.200012
2978,1991-10-08,517.25
2979,1991-10-09,513.8099980000001
2980,1991-10-10,515.9400019999999
2981,1991-10-11,519.049988
2982,1991-10-14,525.659973
2983,1991-10-15,534.1099849999999
2984,1991-10-16,540.9400019999999
2985,1991-10-17,536.27002
2986,1991-10-18,538.900024
2987,1991-10-21,536.960022
2988,1991-10-22,537.1400150000001
2989,1991-10-23,535.169983
2990,1991-10-24,528.75
2991,1991-10-25,525.130005
2992,1991-10-28,529.409973
2993,1991-10-29,534.51001
2994,1991-10-30,541.320007
2995,1991-10-31,542.97998
2996,1991-11-01,540.929993
2997,1991-11-04,537.5
2998,1991-11-05,538.820007
2999,1991-11-06,539.47998
3000,1991-11-07,545.280029
3001,1991-11-08,548.080017
3002,1991-11-11,550.710022
3003,1991-11-12,555.679993
3004,1991-11-13,556.169983
3005,1991-11-14,554.840027
3006,1991-11-15,531.289978
3007,1991-11-18,534.72998
3008,1991-11-19,523.469971
3009,1991-11-20,526.119995
3010,1991-11-21,530.330017
3011,1991-11-22,526.460022
3012,1991-11-25,522.880005
3013,1991-11-26,522.22998
3014,1991-11-27,522.780029
3015,1991-11-29,523.900024
3016,1991-12-02,530.909973
3017,1991-12-03,533.340027
3018,1991-12-04,535.280029
3019,1991-12-05,534.030029
3020,1991-12-06,536.299988
3021,1991-12-09,535.349976
3022,1991-12-10,534.22998
3023,1991-12-11,531.6400150000001
3024,1991-12-12,536.02002
3025,1991-12-13,540.900024
3026,1991-12-16,543.72998
3027,1991-12-17,539.700012
3028,1991-12-18,539.840027
3029,1991-12-19,534.530029
3030,1991-12-20,535.76001
3031,1991-12-23,543.900024
3032,1991-12-24,549.5599980000001
3033,1991-12-26,559.299988
3034,1991-12-27,565.710022
3035,1991-12-30,579.75
3036,1991-12-31,586.340027
3037,1992-01-02,586.450012
3038,1992-01-03,592.650024
3039,1992-01-06,597.900024
3040,1992-01-07,602.289978
3041,1992-01-08,610.320007
3042,1992-01-09,619.799988
3043,1992-01-10,615.700012
3044,1992-01-13,617.630005
3045,1992-01-14,625.75
3046,1992-01-15,630.820007
3047,1992-01-16,627.340027
3048,1992-01-17,626.849976
3049,1992-01-20,619.380005
3050,1992-01-21,604.869995
3051,1992-01-22,620.679993
3052,1992-01-23,622.8599849999999
3053,1992-01-24,624.679993
3054,1992-01-27,621.0
3055,1992-01-28,621.289978
3056,1992-01-29,616.3099980000001
3057,1992-01-30,621.369995
3058,1992-01-31,620.210022
3059,1992-02-03,623.429993
3060,1992-02-04,631.0
3061,1992-02-05,636.969971
3062,1992-02-06,637.669983
3063,1992-02-07,634.950012
3064,1992-02-10,634.130005
3065,1992-02-11,633.369995
3066,1992-02-12,644.919983
3067,1992-02-13,639.099976
3068,1992-02-14,636.429993
3069,1992-02-18,626.409973
3070,1992-02-19,622.409973
3071,1992-02-20,632.22998
3072,1992-02-21,629.75
3073,1992-02-24,624.929993
3074,1992-02-25,621.400024
3075,1992-02-26,632.400024
3076,1992-02-27,633.950012
3077,1992-02-28,633.469971
3078,1992-03-02,635.469971
3079,1992-03-03,634.25
3080,1992-03-04,630.289978
3081,1992-03-05,621.969971
3082,1992-03-06,615.950012
3083,1992-03-09,615.820007
3084,1992-03-10,623.460022
3085,1992-03-11,617.1400150000001
3086,1992-03-12,615.919983
3087,1992-03-13,618.619995
3088,1992-03-16,617.9400019999999
3089,1992-03-17,623.27002
3090,1992-03-18,624.9400019999999
3091,1992-03-19,625.960022
3092,1992-03-20,624.280029
3093,1992-03-23,621.830017
3094,1992-03-24,618.679993
3095,1992-03-25,619.47998
3096,1992-03-26,615.400024
3097,1992-03-27,604.669983
3098,1992-03-30,602.070007
3099,1992-03-31,603.77002
3100,1992-04-01,602.090027
3101,1992-04-02,593.820007
3102,1992-04-03,590.01001
3103,1992-04-06,596.289978
3104,1992-04-07,581.6099849999999
3105,1992-04-08,573.679993
3106,1992-04-09,586.75
3107,1992-04-10,584.23999
3108,1992-04-13,588.150024
3109,1992-04-14,594.8099980000001
3110,1992-04-15,600.030029
3111,1992-04-16,591.8099980000001
3112,1992-04-20,577.200012
3113,1992-04-21,575.049988
3114,1992-04-22,578.22998
3115,1992-04-23,576.049988
3116,1992-04-24,572.8900150000001
3117,1992-04-27,566.9400019999999
3118,1992-04-28,560.330017
3119,1992-04-29,569.9400019999999
3120,1992-04-30,578.679993
3121,1992-05-01,578.1400150000001
3122,1992-05-04,583.539978
3123,1992-05-05,588.070007
3124,1992-05-06,589.3599849999999
3125,1992-05-07,587.159973
3126,1992-05-08,585.76001
3127,1992-05-11,587.130005
3128,1992-05-12,583.960022
3129,1992-05-13,582.380005
3130,1992-05-14,576.460022
3131,1992-05-15,574.429993
3132,1992-05-18,576.530029
3133,1992-05-19,578.049988
3134,1992-05-20,580.289978
3135,1992-05-21,579.099976
3136,1992-05-22,580.299988
3137,1992-05-26,575.650024
3138,1992-05-27,577.349976
3139,1992-05-28,580.48999
3140,1992-05-29,585.3099980000001
3141,1992-06-01,588.369995
3142,1992-06-02,589.179993
3143,1992-06-03,589.929993
3144,1992-06-04,588.26001
3145,1992-06-05,585.429993
3146,1992-06-08,582.01001
3147,1992-06-09,573.799988
3148,1992-06-10,569.710022
3149,1992-06-11,567.679993
3150,1992-06-12,569.52002
3151,1992-06-15,569.01001
3152,1992-06-16,564.070007
3153,1992-06-17,553.23999
3154,1992-06-18,549.169983
3155,1992-06-19,554.200012
3156,1992-06-22,549.72998
3157,1992-06-23,553.3599849999999
3158,1992-06-24,551.3900150000001
3159,1992-06-25,548.200012
3160,1992-06-26,547.840027
3161,1992-06-29,558.799988
3162,1992-06-30,563.599976
3163,1992-07-01,568.98999
3164,1992-07-02,563.349976
3165,1992-07-06,563.169983
3166,1992-07-07,557.409973
3167,1992-07-08,557.570007
3168,1992-07-09,564.75
3169,1992-07-10,567.799988
3170,1992-07-13,570.219971
3171,1992-07-14,575.210022
3172,1992-07-15,575.469971
3173,1992-07-16,576.1900019999999
3174,1992-07-17,570.52002
3175,1992-07-20,564.280029
3176,1992-07-21,568.630005
3177,1992-07-22,563.880005
3178,1992-07-23,565.23999
3179,1992-07-24,565.6099849999999
3180,1992-07-27,564.72998
3181,1992-07-28,571.630005
3182,1992-07-29,577.48999
3183,1992-07-30,578.799988
3184,1992-07-31,580.830017
3185,1992-08-03,582.3599849999999
3186,1992-08-04,581.320007
3187,1992-08-05,576.869995
3188,1992-08-06,574.02002
3189,1992-08-07,573.73999
3190,1992-08-10,573.1400150000001
3191,1992-08-11,571.599976
3192,1992-08-12,570.849976
3193,1992-08-13,570.98999
3194,1992-08-14,573.179993
3195,1992-08-17,572.469971
3196,1992-08-18,570.869995
3197,1992-08-19,567.6099849999999
3198,1992-08-20,567.8599849999999
3199,1992-08-21,563.700012
3200,1992-08-24,555.3900150000001
3201,1992-08-25,554.219971
3202,1992-08-26,558.799988
3203,1992-08-27,563.27002
3204,1992-08-28,563.5599980000001
3205,1992-08-31,563.119995
3206,1992-09-01,565.6099849999999
3207,1992-09-02,571.25
3208,1992-09-03,574.880005
3209,1992-09-04,573.4400019999999
3210,1992-09-08,571.169983
3211,1992-09-09,574.8900150000001
3212,1992-09-10,581.23999
3213,1992-09-11,583.01001
3214,1992-09-14,594.210022
3215,1992-09-15,587.8599849999999
3216,1992-09-16,585.8900150000001
3217,1992-09-17,587.820007
3218,1992-09-18,589.119995
3219,1992-09-21,588.580017
3220,1992-09-22,583.0
3221,1992-09-23,582.960022
3222,1992-09-24,585.929993
3223,1992-09-25,577.200012
3224,1992-09-28,575.340027
3225,1992-09-29,577.630005
3226,1992-09-30,583.27002
3227,1992-10-01,578.330017
3228,1992-10-02,571.630005
3229,1992-10-05,565.210022
3230,1992-10-06,570.549988
3231,1992-10-07,569.200012
3232,1992-10-08,573.880005
3233,1992-10-09,570.52002
3234,1992-10-12,573.840027
3235,1992-10-13,576.4400019999999
3236,1992-10-14,576.219971
3237,1992-10-15,578.6400150000001
3238,1992-10-16,582.6099849999999
3239,1992-10-19,590.669983
3240,1992-10-20,592.700012
3241,1992-10-21,597.150024
3242,1992-10-22,597.119995
3243,1992-10-23,597.299988
3244,1992-10-26,598.919983
3245,1992-10-27,596.950012
3246,1992-10-28,601.3900150000001
3247,1992-10-29,605.820007
3248,1992-10-30,605.169983
3249,1992-11-02,607.570007
3250,1992-11-03,604.580017
3251,1992-11-04,605.52002
3252,1992-11-05,614.080017
3253,1992-11-06,616.820007
3254,1992-11-09,622.049988
3255,1992-11-10,627.76001
3256,1992-11-11,634.919983
3257,1992-11-12,634.369995
3258,1992-11-13,637.159973
3259,1992-11-16,634.01001
3260,1992-11-17,627.070007
3261,1992-11-18,634.8599849999999
3262,1992-11-19,638.570007
3263,1992-11-20,642.599976
3264,1992-11-23,638.840027
3265,1992-11-24,645.9400019999999
3266,1992-11-25,648.330017
3267,1992-11-27,649.48999
3268,1992-11-30,652.72998
3269,1992-12-01,653.950012
3270,1992-12-02,652.909973
3271,1992-12-03,656.3599849999999
3272,1992-12-04,661.599976
3273,1992-12-07,666.530029
3274,1992-12-08,667.119995
3275,1992-12-09,663.919983
3276,1992-12-10,658.929993
3277,1992-12-11,655.789978
3278,1992-12-14,654.72998
3279,1992-12-15,650.75
3280,1992-12-16,649.630005
3281,1992-12-17,658.460022
3282,1992-12-18,661.289978
3283,1992-12-21,662.460022
3284,1992-12-22,660.840027
3285,1992-12-23,662.960022
3286,1992-12-24,665.880005
3287,1992-12-28,666.25
3288,1992-12-29,669.01001
3289,1992-12-30,671.849976
3290,1992-12-31,676.950012
3291,1993-01-04,671.799988
3292,1993-01-05,674.340027
3293,1993-01-06,681.849976
3294,1993-01-07,678.210022
3295,1993-01-08,677.210022
3296,1993-01-11,682.400024
3297,1993-01-12,679.450012
3298,1993-01-13,686.780029
3299,1993-01-14,695.700012
3300,1993-01-15,697.150024
3301,1993-01-18,698.130005
3302,1993-01-19,696.8099980000001
3303,1993-01-20,697.4400019999999
3304,1993-01-21,700.77002
3305,1993-01-22,701.630005
3306,1993-01-25,706.950012
3307,1993-01-26,707.159973
3308,1993-01-27,697.900024
3309,1993-01-28,694.669983
3310,1993-01-29,696.340027
3311,1993-02-01,701.77002
3312,1993-02-02,705.119995
3313,1993-02-03,708.669983
3314,1993-02-04,708.849976
3315,1993-02-05,700.97998
3316,1993-02-08,698.4400019999999
3317,1993-02-09,692.210022
3318,1993-02-10,695.02002
3319,1993-02-11,695.880005
3320,1993-02-12,690.539978
3321,1993-02-16,665.3900150000001
3322,1993-02-17,659.429993
3323,1993-02-18,662.450012
3324,1993-02-19,663.6099849999999
3325,1993-02-22,652.419983
3326,1993-02-23,651.400024
3327,1993-02-24,662.460022
3328,1993-02-25,667.070007
3329,1993-02-26,670.77002
3330,1993-03-01,669.51001
3331,1993-03-02,677.719971
3332,1993-03-03,683.919983
3333,1993-03-04,680.72998
3334,1993-03-05,681.369995
3335,1993-03-08,687.22998
3336,1993-03-09,688.960022
3337,1993-03-10,692.869995
3338,1993-03-11,694.280029
3339,1993-03-12,692.780029
3340,1993-03-15,695.210022
3341,1993-03-16,695.469971
3342,1993-03-17,687.400024
3343,1993-03-18,687.409973
3344,1993-03-19,682.719971
3345,1993-03-22,676.619995
3346,1993-03-23,675.039978
3347,1993-03-24,674.3599849999999
3348,1993-03-25,681.01001
3349,1993-03-26,681.539978
3350,1993-03-29,680.76001
3351,1993-03-30,686.25
3352,1993-03-31,690.130005
3353,1993-04-01,686.6400150000001
3354,1993-04-02,669.849976
3355,1993-04-05,670.710022
3356,1993-04-06,664.1400150000001
3357,1993-04-07,668.880005
3358,1993-04-08,666.330017
3359,1993-04-12,673.119995
3360,1993-04-13,673.830017
3361,1993-04-14,673.9400019999999
3362,1993-04-15,670.320007
3363,1993-04-16,666.780029
3364,1993-04-19,663.030029
3365,1993-04-20,661.969971
3366,1993-04-21,664.039978
3367,1993-04-22,663.51001
3368,1993-04-23,658.409973
3369,1993-04-26,645.869995
3370,1993-04-27,652.52002
3371,1993-04-28,658.159973
3372,1993-04-29,658.450012
3373,1993-04-30,661.419983
3374,1993-05-03,666.710022
3375,1993-05-04,678.159973
3376,1993-05-05,683.26001
3377,1993-05-06,680.039978
3378,1993-05-07,681.4400019999999
3379,1993-05-10,682.820007
3380,1993-05-11,683.0599980000001
3381,1993-05-12,681.6900019999999
3382,1993-05-13,675.6400150000001
3383,1993-05-14,676.369995
3384,1993-05-17,677.960022
3385,1993-05-18,680.780029
3386,1993-05-19,690.429993
3387,1993-05-20,697.429993
3388,1993-05-21,694.289978
3389,1993-05-24,694.6900019999999
3390,1993-05-25,695.039978
3391,1993-05-26,704.090027
3392,1993-05-27,704.590027
3393,1993-05-28,700.530029
3394,1993-06-01,704.280029
3395,1993-06-02,705.8599849999999
3396,1993-06-03,706.219971
3397,1993-06-04,702.01001
3398,1993-06-07,694.6099849999999
3399,1993-06-08,687.73999
3400,1993-06-09,689.23999
3401,1993-06-10,688.049988
3402,1993-06-11,693.1900019999999
3403,1993-06-14,696.409973
3404,1993-06-15,697.340027
3405,1993-06-16,696.25
3406,1993-06-17,695.9400019999999
3407,1993-06-18,689.590027
3408,1993-06-21,688.73999
3409,1993-06-22,686.77002
3410,1993-06-23,684.789978
3411,1993-06-24,688.719971
3412,1993-06-25,694.8099980000001
3413,1993-06-28,702.840027
3414,1993-06-29,701.070007
3415,1993-06-30,703.950012
3416,1993-07-01,703.590027
3417,1993-07-02,704.48999
3418,1993-07-06,702.219971
3419,1993-07-07,698.789978
3420,1993-07-08,702.710022
3421,1993-07-09,705.8099980000001
3422,1993-07-12,707.669983
3423,1993-07-13,708.469971
3424,1993-07-14,712.48999
3425,1993-07-15,708.6900019999999
3426,1993-07-16,699.72998
3427,1993-07-19,695.830017
3428,1993-07-20,701.900024
3429,1993-07-21,700.080017
3430,1993-07-22,695.52002
3431,1993-07-23,700.23999
3432,1993-07-26,704.539978
3433,1993-07-27,701.0
3434,1993-07-28,705.590027
3435,1993-07-29,707.23999
3436,1993-07-30,704.700012
3437,1993-08-02,707.659973
3438,1993-08-03,709.01001
3439,1993-08-04,713.789978
3440,1993-08-05,715.5
3441,1993-08-06,718.080017
3442,1993-08-09,718.48999
3443,1993-08-10,717.080017
3444,1993-08-11,718.77002
3445,1993-08-12,717.119995
3446,1993-08-13,718.26001
3447,1993-08-16,726.8900150000001
3448,1993-08-17,731.01001
3449,1993-08-18,734.830017
3450,1993-08-19,730.47998
3451,1993-08-20,730.960022
3452,1993-08-23,730.8599849999999
3453,1993-08-24,735.1400150000001
3454,1993-08-25,733.659973
3455,1993-08-26,731.3900150000001
3456,1993-08-27,734.070007
3457,1993-08-30,737.380005
3458,1993-08-31,742.840027
3459,1993-09-01,746.150024
3460,1993-09-02,748.650024
3461,1993-09-03,749.710022
3462,1993-09-07,739.349976
3463,1993-09-08,730.72998
3464,1993-09-09,737.710022
3465,1993-09-10,744.3099980000001
3466,1993-09-13,740.320007
3467,1993-09-14,732.6400150000001
3468,1993-09-15,739.549988
3469,1993-09-16,739.799988
3470,1993-09-17,740.1099849999999
3471,1993-09-20,740.210022
3472,1993-09-21,733.5599980000001
3473,1993-09-22,745.539978
3474,1993-09-23,752.26001
3475,1993-09-24,754.650024
3476,1993-09-27,759.950012
3477,1993-09-28,763.659973
3478,1993-09-29,763.169983
3479,1993-09-30,762.780029
3480,1993-10-01,763.22998
3481,1993-10-04,764.840027
3482,1993-10-05,762.27002
3483,1993-10-06,764.77002
3484,1993-10-07,762.48999
3485,1993-10-08,764.27002
3486,1993-10-11,767.650024
3487,1993-10-12,772.460022
3488,1993-10-13,778.969971
3489,1993-10-14,785.409973
3490,1993-10-15,787.419983
3491,1993-10-18,782.909973
3492,1993-10-19,768.710022
3493,1993-10-20,768.25
3494,1993-10-21,771.280029
3495,1993-10-22,772.679993
3496,1993-10-25,769.75
3497,1993-10-26,765.460022
3498,1993-10-27,771.880005
3499,1993-10-28,773.48999
3500,1993-10-29,779.26001
3501,1993-11-01,783.77002
3502,1993-11-02,785.659973
3503,1993-11-03,772.950012
3504,1993-11-04,757.26001
3505,1993-11-05,762.98999
3506,1993-11-08,766.210022
3507,1993-11-09,769.840027
3508,1993-11-10,776.5
3509,1993-11-11,778.97998
3510,1993-11-12,779.320007
3511,1993-11-15,772.450012
3512,1993-11-16,771.6900019999999
3513,1993-11-17,762.3599849999999
3514,1993-11-18,754.340027
3515,1993-11-19,751.5599980000001
3516,1993-11-22,738.130005
3517,1993-11-23,746.820007
3518,1993-11-24,753.179993
3519,1993-11-26,754.869995
3520,1993-11-29,751.539978
3521,1993-11-30,754.3900150000001
3522,1993-12-01,763.8099980000001
3523,1993-12-02,766.72998
3524,1993-12-03,772.219971
3525,1993-12-06,771.090027
3526,1993-12-07,769.349976
3527,1993-12-08,767.8900150000001
3528,1993-12-09,761.48999
3529,1993-12-10,760.73999
3530,1993-12-13,759.719971
3531,1993-12-14,751.469971
3532,1993-12-15,752.969971
3533,1993-12-16,755.530029
3534,1993-12-17,759.22998
3535,1993-12-20,760.150024
3536,1993-12-21,755.630005
3537,1993-12-22,756.070007
3538,1993-12-23,758.700012
3539,1993-12-27,761.0599980000001
3540,1993-12-28,764.5599980000001
3541,1993-12-29,768.47998
3542,1993-12-30,771.080017
3543,1993-12-31,776.799988
3544,1994-01-03,770.76001
3545,1994-01-04,774.280029
3546,1994-01-05,778.049988
3547,1994-01-06,780.409973
3548,1994-01-07,782.9400019999999
3549,1994-01-10,786.6900019999999
3550,1994-01-11,785.52002
3551,1994-01-12,786.869995
3552,1994-01-13,787.8099980000001
3553,1994-01-14,792.3099980000001
3554,1994-01-17,792.179993
3555,1994-01-18,793.02002
3556,1994-01-19,789.280029
3557,1994-01-20,793.030029
3558,1994-01-21,794.280029
3559,1994-01-24,790.650024
3560,1994-01-25,786.3900150000001
3561,1994-01-26,788.799988
3562,1994-01-27,792.880005
3563,1994-01-28,796.530029
3564,1994-01-31,800.469971
3565,1994-02-01,797.23999
3566,1994-02-02,799.570007
3567,1994-02-03,797.789978
3568,1994-02-04,777.280029
3569,1994-02-07,779.200012
3570,1994-02-08,782.700012
3571,1994-02-09,786.530029
3572,1994-02-10,783.419983
3573,1994-02-11,781.3900150000001
3574,1994-02-14,785.450012
3575,1994-02-15,790.119995
3576,1994-02-16,792.619995
3577,1994-02-17,790.23999
3578,1994-02-18,788.849976
3579,1994-02-22,791.150024
3580,1994-02-23,789.1099849999999
3581,1994-02-24,779.4400019999999
3582,1994-02-25,783.780029
3583,1994-02-28,792.5
3584,1994-03-01,788.6400150000001
3585,1994-03-02,783.469971
3586,1994-03-03,784.580017
3587,1994-03-04,790.549988
3588,1994-03-07,795.049988
3589,1994-03-08,792.119995
3590,1994-03-09,793.049988
3591,1994-03-10,789.090027
3592,1994-03-11,789.200012
3593,1994-03-14,792.799988
3594,1994-03-15,793.52002
3595,1994-03-16,798.98999
3596,1994-03-17,803.849976
3597,1994-03-18,803.929993
3598,1994-03-21,797.299988
3599,1994-03-22,796.340027
3600,1994-03-23,797.51001
3601,1994-03-24,786.679993
3602,1994-03-25,783.450012
3603,1994-03-28,772.5
3604,1994-03-29,755.289978
3605,1994-03-30,744.909973
3606,1994-03-31,743.460022
3607,1994-04-04,727.409973
3608,1994-04-05,750.950012
3609,1994-04-06,750.719971
3610,1994-04-07,755.169983
3611,1994-04-08,748.710022
3612,1994-04-11,748.1099849999999
3613,1994-04-12,739.219971
3614,1994-04-13,727.380005
3615,1994-04-14,727.3099980000001
3616,1994-04-15,727.969971
3617,1994-04-18,720.450012
3618,1994-04-19,712.849976
3619,1994-04-20,705.52002
3620,1994-04-21,718.73999
3621,1994-04-22,722.5599980000001
3622,1994-04-25,730.799988
3623,1994-04-26,734.210022
3624,1994-04-28,731.6900019999999
3625,1994-04-29,733.840027
3626,1994-05-02,740.679993
3627,1994-05-03,739.369995
3628,1994-05-04,740.299988
3629,1994-05-05,740.549988
3630,1994-05-06,732.8599849999999
3631,1994-05-09,722.960022
3632,1994-05-10,725.0
3633,1994-05-11,717.0
3634,1994-05-12,719.6099849999999
3635,1994-05-13,716.919983
3636,1994-05-16,711.909973
3637,1994-05-17,711.52002
3638,1994-05-18,721.900024
3639,1994-05-19,727.3099980000001
3640,1994-05-20,726.700012
3641,1994-05-23,724.950012
3642,1994-05-24,731.469971
3643,1994-05-25,732.070007
3644,1994-05-26,731.6400150000001
3645,1994-05-27,733.1400150000001
3646,1994-05-31,735.1900019999999
3647,1994-06-01,735.52002
3648,1994-06-02,739.5
3649,1994-06-03,742.380005
3650,1994-06-06,743.429993
3651,1994-06-07,739.299988
3652,1994-06-08,729.789978
3653,1994-06-09,728.880005
3654,1994-06-10,734.25
3655,1994-06-13,731.700012
3656,1994-06-14,735.97998
3657,1994-06-15,735.840027
3658,1994-06-16,734.969971
3659,1994-06-17,729.349976
3660,1994-06-20,718.849976
3661,1994-06-21,708.789978
3662,1994-06-22,712.73999
3663,1994-06-23,700.849976
3664,1994-06-24,693.789978
3665,1994-06-27,702.679993
3666,1994-06-28,702.049988
3667,1994-06-29,704.01001
3668,1994-06-30,705.960022
3669,1994-07-01,706.849976
3670,1994-07-05,703.590027
3671,1994-07-06,701.0
3672,1994-07-07,706.530029
3673,1994-07-08,707.460022
3674,1994-07-11,706.830017
3675,1994-07-12,709.590027
3676,1994-07-13,719.349976
3677,1994-07-14,721.5599980000001
3678,1994-07-15,721.3599849999999
3679,1994-07-18,722.619995
3680,1994-07-19,719.320007
3681,1994-07-20,712.77002
3682,1994-07-21,715.030029
3683,1994-07-22,716.679993
3684,1994-07-25,716.880005
3685,1994-07-26,715.659973
3686,1994-07-27,712.130005
3687,1994-07-28,712.429993
3688,1994-07-29,722.159973
3689,1994-08-01,724.849976
3690,1994-08-02,724.799988
3691,1994-08-03,723.6900019999999
3692,1994-08-04,720.179993
3693,1994-08-05,718.669983
3694,1994-08-08,720.469971
3695,1994-08-09,722.6099849999999
3696,1994-08-10,728.200012
3697,1994-08-11,728.200012
3698,1994-08-12,731.6099849999999
3699,1994-08-15,732.8900150000001
3700,1994-08-16,735.51001
3701,1994-08-17,742.659973
3702,1994-08-18,742.169983
3703,1994-08-19,742.429993
3704,1994-08-22,742.289978
3705,1994-08-23,747.97998
3706,1994-08-24,751.719971
3707,1994-08-25,754.799988
3708,1994-08-26,762.9400019999999
3709,1994-08-29,763.210022
3710,1994-08-30,766.460022
3711,1994-08-31,765.619995
3712,1994-09-01,758.950012
3713,1994-09-02,759.22998
3714,1994-09-06,759.47998
3715,1994-09-07,764.280029
3716,1994-09-08,769.299988
3717,1994-09-09,763.72998
3718,1994-09-12,760.01001
3719,1994-09-13,765.830017
3720,1994-09-14,768.6099849999999
3721,1994-09-15,778.659973
3722,1994-09-16,777.909973
3723,1994-09-19,776.719971
3724,1994-09-20,766.73999
3725,1994-09-21,760.710022
3726,1994-09-22,760.4400019999999
3727,1994-09-23,757.460022
3728,1994-09-26,755.630005
3729,1994-09-27,755.369995
3730,1994-09-28,760.01001
3731,1994-09-29,759.340027
3732,1994-09-30,764.289978
3733,1994-10-03,760.880005
3734,1994-10-04,747.299988
3735,1994-10-05,746.280029
3736,1994-10-06,744.1900019999999
3737,1994-10-07,749.960022
3738,1994-10-10,756.8099980000001
3739,1994-10-11,765.570007
3740,1994-10-12,767.0
3741,1994-10-13,767.8900150000001
3742,1994-10-14,767.080017
3743,1994-10-17,765.780029
3744,1994-10-18,764.8099980000001
3745,1994-10-19,770.619995
3746,1994-10-20,768.23999
3747,1994-10-21,765.380005
3748,1994-10-24,761.210022
3749,1994-10-25,758.26001
3750,1994-10-26,763.23999
3751,1994-10-27,767.469971
3752,1994-10-28,776.150024
3753,1994-10-31,777.48999
3754,1994-11-01,772.1900019999999
3755,1994-11-02,771.820007
3756,1994-11-03,772.099976
3757,1994-11-04,766.080017
3758,1994-11-07,762.3099980000001
3759,1994-11-08,767.539978
3760,1994-11-09,767.25
3761,1994-11-10,764.380005
3762,1994-11-11,762.119995
3763,1994-11-14,768.1400150000001
3764,1994-11-15,769.02002
3765,1994-11-16,769.6400150000001
3766,1994-11-17,765.840027
3767,1994-11-18,764.669983
3768,1994-11-21,757.73999
3769,1994-11-22,741.210022
3770,1994-11-23,736.700012
3771,1994-11-25,742.52002
3772,1994-11-28,745.72998
3773,1994-11-29,751.47998
3774,1994-11-30,750.320007
3775,1994-12-01,740.6099849999999
3776,1994-12-02,745.02002
3777,1994-12-05,745.710022
3778,1994-12-06,741.22998
3779,1994-12-07,734.27002
3780,1994-12-08,719.119995
3781,1994-12-09,719.049988
3782,1994-12-12,719.119995
3783,1994-12-13,719.48999
3784,1994-12-14,725.669983
3785,1994-12-15,730.679993
3786,1994-12-16,729.070007
3787,1994-12-19,727.8900150000001
3788,1994-12-20,728.51001
3789,1994-12-21,737.119995
3790,1994-12-22,739.340027
3791,1994-12-23,742.1900019999999
3792,1994-12-27,746.1900019999999
3793,1994-12-28,742.460022
3794,1994-12-29,749.530029
3795,1994-12-30,751.960022
3796,1995-01-03,743.580017
3797,1995-01-04,745.840027
3798,1995-01-05,745.659973
3799,1995-01-06,749.6900019999999
3800,1995-01-09,752.090027
3801,1995-01-10,756.52002
3802,1995-01-11,755.73999
3803,1995-01-12,756.51001
3804,1995-01-13,762.159973
3805,1995-01-16,768.159973
3806,1995-01-17,772.1400150000001
3807,1995-01-18,772.380005
3808,1995-01-19,768.549988
3809,1995-01-20,762.049988
3810,1995-01-23,759.51001
3811,1995-01-24,763.200012
3812,1995-01-25,760.97998
3813,1995-01-26,757.5599980000001
3814,1995-01-27,758.909973
3815,1995-01-30,751.830017
3816,1995-01-31,755.200012
3817,1995-02-01,758.3099980000001
3818,1995-02-02,763.6400150000001
3819,1995-02-03,772.0599980000001
3820,1995-02-06,778.849976
3821,1995-02-07,778.969971
3822,1995-02-08,783.77002
3823,1995-02-09,785.4400019999999
3824,1995-02-10,790.429993
3825,1995-02-13,789.419983
3826,1995-02-14,790.619995
3827,1995-02-15,795.630005
3828,1995-02-16,793.3099980000001
3829,1995-02-17,786.969971
3830,1995-02-21,784.619995
3831,1995-02-22,787.929993
3832,1995-02-23,791.349976
3833,1995-02-24,791.080017
3834,1995-02-27,784.5
