,Date,NIKKEI 225
2643,1990-02-13,37107.03125
2644,1990-02-14,37155.890625
2645,1990-02-15,37471.988281
2646,1990-02-16,37460.320313
2647,1990-02-19,37222.601563
2648,1990-02-20,36895.519531
2649,1990-02-21,35734.328125
2650,1990-02-22,35826.839844
2651,1990-02-23,34890.96875
2652,1990-02-26,33321.871094
2653,1990-02-27,33897.949219
2654,1990-02-28,34591.988281
2655,1990-03-01,33829.578125
2656,1990-03-02,34057.558594
2657,1990-03-05,33845.199219
2658,1990-03-06,33791.078125
2659,1990-03-07,33362.339844
2660,1990-03-08,33690.890625
2661,1990-03-09,33993.121094
2662,1990-03-12,33368.230469
2663,1990-03-13,32620.570313
2664,1990-03-14,32352.130858999997
2665,1990-03-15,32671.640625
2666,1990-03-16,32616.439452999995
2667,1990-03-19,31263.240233999997
2668,1990-03-20,30807.189452999995
2670,1990-03-22,29843.339844
2671,1990-03-23,30372.160156
2672,1990-03-26,31840.490233999997
2673,1990-03-27,31825.960938
2674,1990-03-28,31263.570313
2675,1990-03-29,31026.160156
2676,1990-03-30,29980.449219
2677,1990-04-02,28002.070313
2678,1990-04-03,28759.720702999995
2679,1990-04-04,28442.939452999995
2680,1990-04-05,28249.060547000005
2681,1990-04-06,29278.779297000005
2682,1990-04-09,30397.929688
2683,1990-04-10,29624.679688
2684,1990-04-11,29440.279297000005
2685,1990-04-12,29623.199219
2686,1990-04-13,29213.919922000005
2687,1990-04-16,28463.179688
2688,1990-04-17,28461.599608999997
2689,1990-04-18,29249.060547000005
2690,1990-04-19,29945.410156
2691,1990-04-20,29835.439452999995
2692,1990-04-23,29679.070313
2693,1990-04-24,29501.380858999997
2694,1990-04-25,29564.359375
2695,1990-04-26,29424.580077999995
2696,1990-04-27,29584.800781
2698,1990-05-01,29689.830077999995
2699,1990-05-02,30173.640625
2702,1990-05-07,30956.269531
2703,1990-05-08,30970.580077999995
2704,1990-05-09,30945.609375
2705,1990-05-10,30980.259766000003
2706,1990-05-11,31512.140625
2707,1990-05-14,32042.650391000003
2708,1990-05-15,31997.039063
2709,1990-05-16,31967.619141000003
2710,1990-05-17,32061.599608999997
2711,1990-05-18,32013.720702999995
2712,1990-05-21,31765.050781
2713,1990-05-22,31938.300781
2714,1990-05-23,32176.509766000003
2715,1990-05-24,32311.75
2716,1990-05-25,32793.878906
2717,1990-05-28,33191.609375
2718,1990-05-29,32817.671875
2719,1990-05-30,32926.261719
2720,1990-05-31,33130.800781
2721,1990-06-01,32891.121094
2722,1990-06-04,32925.371094
2723,1990-06-05,32921.621094
2724,1990-06-06,32953.5
2725,1990-06-07,33192.5
2726,1990-06-08,32993.289063
2727,1990-06-11,32540.179688
2728,1990-06-12,32322.310547000005
2729,1990-06-13,32371.769531
2730,1990-06-14,32668.109375
2731,1990-06-15,32538.400391000003
2732,1990-06-18,32376.800781
2733,1990-06-19,32040.380858999997
2734,1990-06-20,32087.759766000003
2735,1990-06-21,32087.269531
2736,1990-06-22,31694.570313
2737,1990-06-25,31124.189452999995
2738,1990-06-26,31571.769531
2739,1990-06-27,32312.75
2740,1990-06-28,32106.189452999995
2741,1990-06-29,31940.240233999997
2742,1990-07-02,32160.230469
2743,1990-07-03,32414.599608999997
2744,1990-07-04,32445.919922000005
2745,1990-07-05,32351.669922000005
2746,1990-07-06,32445.119141000003
2747,1990-07-09,32538.279297000005
2748,1990-07-10,32152.429688
2749,1990-07-11,32294.179688
2750,1990-07-12,32575.320313
2751,1990-07-13,32644.369141000003
2752,1990-07-16,33021.730469
2753,1990-07-17,33172.28125
2754,1990-07-18,33048.109375
2755,1990-07-19,33055.621094
2756,1990-07-20,32421.519531
2757,1990-07-23,31894.789063
2758,1990-07-24,31702.460938
2759,1990-07-25,31701.269531
2760,1990-07-26,31369.75
2761,1990-07-27,30863.480469
2762,1990-07-30,30442.949219
2763,1990-07-31,31035.660156
2764,1990-08-01,30837.990233999997
2765,1990-08-02,30245.179688
2766,1990-08-03,29515.759766000003
2767,1990-08-06,28599.529297000005
2768,1990-08-07,27653.070313
2769,1990-08-08,28509.140625
2770,1990-08-09,27615.730469
2771,1990-08-10,27329.550781
2772,1990-08-13,26176.429688
2773,1990-08-14,26672.529297
2774,1990-08-15,28112.119141000003
2775,1990-08-16,27549.439452999995
2776,1990-08-17,26786.720703
2777,1990-08-20,26490.470703
2778,1990-08-21,26297.839844
2779,1990-08-22,25210.910156
2780,1990-08-23,23737.630859
2781,1990-08-24,24165.759766
2782,1990-08-27,25141.759766
2783,1990-08-28,25710.759766
2784,1990-08-29,24894.789063
2785,1990-08-30,25669.960938
2786,1990-08-31,25978.369141
2787,1990-09-03,25420.429688
2788,1990-09-04,24907.640625
2789,1990-09-05,24078.339844
2790,1990-09-06,23811.910156
2791,1990-09-07,23962.070313
2792,1990-09-10,25080.900391
2793,1990-09-11,24604.660156
2794,1990-09-12,25216.140625
2795,1990-09-13,25075.080078
2796,1990-09-14,24897.460938
2797,1990-09-17,24365.599609
2798,1990-09-18,23884.820313
2799,1990-09-19,23726.169922
2800,1990-09-20,23602.980469
2801,1990-09-21,23777.830078
2803,1990-09-25,23359.320313
2804,1990-09-26,22250.619141
2805,1990-09-27,21771.910156
2806,1990-09-28,20983.5
2807,1990-10-01,20221.859375
2808,1990-10-02,22898.410156
2809,1990-10-03,22849.390625
2810,1990-10-04,22278.189453
2811,1990-10-05,22827.650391
2812,1990-10-08,23630.0
2813,1990-10-09,23495.109375
2815,1990-10-11,22585.630859
2816,1990-10-12,22390.160156
2817,1990-10-15,23109.199219
2818,1990-10-16,23606.099609
2819,1990-10-17,23859.359375
2820,1990-10-18,24367.080078
2821,1990-10-19,24481.490234
2822,1990-10-22,25070.859375
2823,1990-10-23,25298.300781
2824,1990-10-24,24876.880859
2825,1990-10-25,25352.630859
2826,1990-10-26,25005.640625
2827,1990-10-29,25329.310547
2828,1990-10-30,25242.400391
2829,1990-10-31,25194.099609
2830,1990-11-01,24295.160156
2831,1990-11-02,24194.990234
2832,1990-11-05,24385.330078
2833,1990-11-06,23965.75
2834,1990-11-07,23500.25
2835,1990-11-08,22969.810547
2836,1990-11-09,22931.800781
2838,1990-11-13,23973.669922
2839,1990-11-14,23937.439453
2840,1990-11-15,23487.480469
2841,1990-11-16,23171.630859
2842,1990-11-19,23518.160156
2843,1990-11-20,23205.480469
2844,1990-11-21,22816.990234
2845,1990-11-22,23400.279297
2847,1990-11-26,23762.859375
2848,1990-11-27,23623.509766
2849,1990-11-28,23053.880859
2850,1990-11-29,22712.599609
2851,1990-11-30,22454.630859
2852,1990-12-03,22725.990234
2853,1990-12-04,21862.609375
2854,1990-12-05,22193.720703
2855,1990-12-06,22553.099609
2856,1990-12-07,23522.490234
2857,1990-12-10,23784.669922
2858,1990-12-11,23956.970703
2859,1990-12-12,23999.410156
2860,1990-12-13,24642.970703
2861,1990-12-14,24349.5
2862,1990-12-17,24087.910156
2863,1990-12-18,24424.019531
2864,1990-12-19,24876.779297
2865,1990-12-20,24524.939453
2866,1990-12-21,24119.599609
2868,1990-12-25,23767.880859
2869,1990-12-26,23887.560547
2870,1990-12-27,23940.699219
2871,1990-12-28,23848.710938
2876,1991-01-04,24069.179688
2877,1991-01-07,23736.570313
2878,1991-01-08,22897.839844
2879,1991-01-09,22969.269531
2880,1991-01-10,23047.359375
2881,1991-01-11,23241.019531
2882,1991-01-14,23213.230469
2884,1991-01-16,22442.699219
2885,1991-01-17,23446.810547
2886,1991-01-18,23808.300781
2887,1991-01-21,23352.189453
2888,1991-01-22,23253.650391
2889,1991-01-23,23050.099609
2890,1991-01-24,23269.009766
2891,1991-01-25,23573.25
2892,1991-01-28,23569.439453
2893,1991-01-29,23460.119141
2894,1991-01-30,23409.609375
2895,1991-01-31,23293.140625
2896,1991-02-01,23156.699219
2897,1991-02-04,23287.359375
2898,1991-02-05,23821.570313
2899,1991-02-06,23952.039063
2900,1991-02-07,24104.429688
2901,1991-02-08,24296.080078
2903,1991-02-12,24935.009766
2904,1991-02-13,25139.470703
2905,1991-02-14,25356.369141
2906,1991-02-15,25343.740234
2907,1991-02-18,26230.009766
2908,1991-02-19,26166.980469
2909,1991-02-20,26198.789063
2910,1991-02-21,26024.369141
2911,1991-02-22,25902.810547
2912,1991-02-25,26462.759766
2913,1991-02-26,26282.960938
2914,1991-02-27,26094.25
2915,1991-02-28,26409.220703
2916,1991-03-01,25881.570313
2917,1991-03-04,25976.019531
2918,1991-03-05,25913.480469
2919,1991-03-06,26382.990234
2920,1991-03-07,26397.960938
2921,1991-03-08,26607.519531
2922,1991-03-11,26669.369141
2923,1991-03-12,26727.419922
2924,1991-03-13,26418.320313
2925,1991-03-14,26542.330078
2926,1991-03-15,26843.099609
2927,1991-03-18,27146.910156
2928,1991-03-19,27006.660156
2929,1991-03-20,26449.349609
2931,1991-03-22,26613.189453
2932,1991-03-25,26645.789063
2933,1991-03-26,26339.380859
2934,1991-03-27,26104.650391
2935,1991-03-28,26206.919922
2936,1991-03-29,26292.039063
2937,1991-04-01,26007.400391
2938,1991-04-02,26252.0
2939,1991-04-03,26780.060547
2940,1991-04-04,26689.810547
2941,1991-04-05,26767.330078
2942,1991-04-08,26607.650391
2943,1991-04-09,26317.390625
2944,1991-04-10,26268.859375
2945,1991-04-11,26425.189453
2946,1991-04-12,26582.5
2947,1991-04-15,26695.529297
2948,1991-04-16,26813.300781
2949,1991-04-17,26980.369141000003
2950,1991-04-18,26798.900391
2951,1991-04-19,26541.970703
2952,1991-04-22,26237.009766
2953,1991-04-23,26491.570313
2954,1991-04-24,26330.210938
2955,1991-04-25,26038.859375
2956,1991-04-26,26123.679688
2958,1991-04-30,26111.25
2959,1991-05-01,26489.0
2960,1991-05-02,26477.859375
2963,1991-05-07,26342.140625
2964,1991-05-08,26309.789063
2965,1991-05-09,26438.5
2966,1991-05-10,26274.289063
2967,1991-05-13,26093.199219
2968,1991-05-14,26030.080078
2969,1991-05-15,25822.470703
2970,1991-05-16,25520.269531
2971,1991-05-17,25701.939453
2972,1991-05-20,25523.029297
2973,1991-05-21,25481.210938
2974,1991-05-22,25398.660156
2975,1991-05-23,25643.650391
2976,1991-05-24,25529.140625
2977,1991-05-27,25425.880859
2978,1991-05-28,25390.669922
2979,1991-05-29,25495.410156
2980,1991-05-30,25647.400391
2981,1991-05-31,25789.619141
2982,1991-06-03,25912.609375
2983,1991-06-04,25556.859375
2984,1991-06-05,25289.570313
2985,1991-06-06,24984.119141
2986,1991-06-07,25035.109375
2987,1991-06-10,24598.380859
2988,1991-06-11,24662.589844
2989,1991-06-12,24482.689453
2990,1991-06-13,24808.169922
2991,1991-06-14,25093.890625
2992,1991-06-17,24943.089844
2993,1991-06-18,24685.470703
2994,1991-06-19,23996.75
2995,1991-06-20,24082.259766
2996,1991-06-21,24275.080078
2997,1991-06-24,23765.460938
2998,1991-06-25,23907.419922
2999,1991-06-26,23766.380859
3000,1991-06-27,23543.029297
3001,1991-06-28,23290.960938
3002,1991-07-01,24108.759766
3003,1991-07-02,23995.759766
3004,1991-07-03,23373.470703
3005,1991-07-04,23135.609375
3006,1991-07-05,22898.339844
3007,1991-07-08,22176.169922
3008,1991-07-09,22608.960938
3009,1991-07-10,23121.300781
3010,1991-07-11,22937.919922
3011,1991-07-12,23137.779297
3012,1991-07-15,23459.039063
3013,1991-07-16,23375.150391
3014,1991-07-17,23060.699219
3015,1991-07-18,22908.710938
3016,1991-07-19,22866.359375
3017,1991-07-22,22705.289063
3018,1991-07-23,22758.980469
3019,1991-07-24,23297.470703
3020,1991-07-25,23332.710938
3021,1991-07-26,23519.070313
3022,1991-07-29,23443.580078
3023,1991-07-30,23872.630859
3024,1991-07-31,24120.75
3025,1991-08-01,24072.730469
3026,1991-08-02,24027.970703
3027,1991-08-05,23833.25
3028,1991-08-06,23464.960938
3029,1991-08-07,23691.019531
3030,1991-08-08,23482.460938
3031,1991-08-09,23434.619141
3032,1991-08-12,22985.669922
3033,1991-08-13,22872.0
3034,1991-08-14,23393.300781
3035,1991-08-15,23018.679688
3036,1991-08-16,22814.369141
3037,1991-08-19,21456.759766
3038,1991-08-20,21687.060547
3039,1991-08-21,22051.599609
3040,1991-08-22,22515.769531
3041,1991-08-23,22065.339844
3042,1991-08-26,21592.269531
3043,1991-08-27,21641.300781
3044,1991-08-28,21621.630859
3045,1991-08-29,22002.169922
3046,1991-08-30,22335.869141
3047,1991-09-02,22469.009766
3048,1991-09-03,22469.800781
3049,1991-09-04,22402.689453
3050,1991-09-05,22499.650391
3051,1991-09-06,22692.599609
3052,1991-09-09,22573.980469
3053,1991-09-10,22411.580078
3054,1991-09-11,22504.789063
3055,1991-09-12,22530.199219
3056,1991-09-13,23134.429688
3058,1991-09-17,23443.609375
3059,1991-09-18,23317.779297
3060,1991-09-19,23332.310547
3061,1991-09-20,23192.740234
3063,1991-09-24,23333.699219
3064,1991-09-25,23577.419922
3065,1991-09-26,23968.080078
3066,1991-09-27,23969.470703
3067,1991-09-30,23916.439453
3068,1991-10-01,24377.009766
3069,1991-10-02,24375.109375
3070,1991-10-03,24711.439453
3071,1991-10-04,24596.900391
3072,1991-10-07,24330.830078
3073,1991-10-08,24155.619141
3074,1991-10-09,24485.259766
3076,1991-10-11,24157.720703
3077,1991-10-14,23860.669922
3078,1991-10-15,24307.650391
3079,1991-10-16,24334.669922
3080,1991-10-17,24439.849609
3081,1991-10-18,24894.820313
3082,1991-10-21,25016.810547
3083,1991-10-22,24954.660156
3084,1991-10-23,24799.939453
3085,1991-10-24,24949.259766
3086,1991-10-25,24906.429688
3087,1991-10-28,24901.720703
3088,1991-10-29,25140.609375
3089,1991-10-30,24981.179688
3090,1991-10-31,25222.279297
3091,1991-11-01,25044.240234
3093,1991-11-05,24950.859375
3094,1991-11-06,24750.199219
3095,1991-11-07,24446.759766
3096,1991-11-08,24486.490234
3097,1991-11-11,24232.990234
3098,1991-11-12,24667.730469
3099,1991-11-13,24416.230469
3100,1991-11-14,24176.539063
3101,1991-11-15,24099.179688
3102,1991-11-18,23400.119141
3103,1991-11-19,23326.859375
3104,1991-11-20,23199.859375
3105,1991-11-21,23177.839844
3106,1991-11-22,23117.390625
3107,1991-11-25,22868.689453
3108,1991-11-26,23112.089844
3109,1991-11-27,22973.279297
3110,1991-11-28,22780.419922
3111,1991-11-29,22687.349609
3112,1991-12-02,21992.289063
3113,1991-12-03,22166.830078
3114,1991-12-04,22669.439453
3115,1991-12-05,22459.169922
3116,1991-12-06,22445.060547
3117,1991-12-09,22352.880859
3118,1991-12-10,21953.060547
3119,1991-12-11,21502.900391
3120,1991-12-12,21712.570313
3121,1991-12-13,22754.900391
3122,1991-12-16,22836.669922
3123,1991-12-17,22736.289063
3124,1991-12-18,22629.900391
3125,1991-12-19,21991.189453
3126,1991-12-20,21777.119141
3128,1991-12-24,21664.529297
3129,1991-12-25,22461.169922
3130,1991-12-26,22555.070313
3131,1991-12-27,22437.320313
3132,1991-12-30,22983.769531
3137,1992-01-06,23801.179688
3138,1992-01-07,23566.390625
3139,1992-01-08,22715.0
3140,1992-01-09,23113.640625
3141,1992-01-10,22381.900391
3142,1992-01-13,21696.859375
3143,1992-01-14,21775.130859
3145,1992-01-16,21612.189453
3146,1992-01-17,21321.369141
3147,1992-01-20,20913.820313
3148,1992-01-21,20858.300781
3149,1992-01-22,21534.119141
3150,1992-01-23,21580.720703
3151,1992-01-24,21072.150391
3152,1992-01-27,21007.109375
3153,1992-01-28,21390.519531
3154,1992-01-29,21362.259766
3155,1992-01-30,21557.669922
3156,1992-01-31,22023.050781
3157,1992-02-03,22139.589844
3158,1992-02-04,21999.599609
3159,1992-02-05,21936.369141
3160,1992-02-06,22104.919922
3161,1992-02-07,22107.119141
3162,1992-02-10,21819.519531
3164,1992-02-12,21541.640625
3165,1992-02-13,21391.019531
3166,1992-02-14,20883.859375
3167,1992-02-17,21324.980469
3168,1992-02-18,20872.029297
3169,1992-02-19,20618.300781
3170,1992-02-20,20771.919922
3171,1992-02-21,21291.810547
3172,1992-02-24,20973.240234
3173,1992-02-25,21025.550781
3174,1992-02-26,21364.769531
3175,1992-02-27,21333.699219
3176,1992-02-28,21338.810547
3177,1992-03-02,21487.820313
3178,1992-03-03,21051.710938
3179,1992-03-04,21105.419922
3180,1992-03-05,20864.419922
3181,1992-03-06,20992.990234
3182,1992-03-09,20797.679688
3183,1992-03-10,20854.589844
3184,1992-03-11,20592.140625
3185,1992-03-12,20561.880859
3186,1992-03-13,20456.060547
3187,1992-03-16,19837.160156
3188,1992-03-17,19917.630859
3189,1992-03-18,19764.310547
3190,1992-03-19,20185.089844
3192,1992-03-23,20239.599609
3193,1992-03-24,19891.570313
3194,1992-03-25,20226.779297
3195,1992-03-26,19885.490234
3196,1992-03-27,19636.990234
3197,1992-03-30,19669.310547
3198,1992-03-31,19345.949219
3199,1992-04-01,18581.789063
3200,1992-04-02,18286.029297
3201,1992-04-03,18559.710938
3202,1992-04-06,18436.369141
3203,1992-04-07,17791.550781
3204,1992-04-08,17175.529297
3205,1992-04-09,16598.150391
3206,1992-04-10,17850.660156
3207,1992-04-13,17236.650391
3208,1992-04-14,17439.580078
3209,1992-04-15,17948.009766
3210,1992-04-16,17959.759766
3211,1992-04-17,17580.689453
3212,1992-04-20,17071.359375
3213,1992-04-21,16787.330078
3214,1992-04-22,16839.119141
3215,1992-04-23,17402.050781
3216,1992-04-24,17542.449219
3217,1992-04-27,17450.519531
3218,1992-04-28,17527.400391
3220,1992-04-30,17390.710938
3221,1992-05-01,17303.390625
3224,1992-05-06,17878.660156
3225,1992-05-07,18410.880859
3226,1992-05-08,18375.949219
3227,1992-05-11,18608.089844
3228,1992-05-12,18508.529297
3229,1992-05-13,18768.570313
3230,1992-05-14,18804.599609
3231,1992-05-15,18074.269531
3232,1992-05-18,18443.099609
3233,1992-05-19,18754.109375
3234,1992-05-20,18674.929688
3235,1992-05-21,18691.289063
3236,1992-05-22,18221.0
3237,1992-05-25,18555.0
3238,1992-05-26,18204.640625
3239,1992-05-27,17822.560547
3240,1992-05-28,17931.25
3241,1992-05-29,18347.75
3242,1992-06-01,18004.109375
3243,1992-06-02,18125.550781
3244,1992-06-03,18188.679688
3245,1992-06-04,17964.070313
3246,1992-06-05,17790.039063
3247,1992-06-08,17655.060547
3248,1992-06-09,17845.039063
3249,1992-06-10,17742.869141
3250,1992-06-11,17709.050781
3251,1992-06-12,17383.679688
3252,1992-06-15,16953.230469
3253,1992-06-16,16953.529297
3254,1992-06-17,16445.800781
3255,1992-06-18,16045.55957
3256,1992-06-19,16519.869141
3257,1992-06-22,15921.219727000002
3258,1992-06-23,16106.990234
3259,1992-06-24,15853.669922
3260,1992-06-25,16143.719727000002
3261,1992-06-26,15812.730469
3262,1992-06-29,15741.269531
3263,1992-06-30,15951.730469
3264,1992-07-01,16325.070313
3265,1992-07-02,16757.630859
3266,1992-07-03,16717.779297
3267,1992-07-06,16657.070313
3268,1992-07-07,16459.550781
3269,1992-07-08,16600.259766
3270,1992-07-09,16848.660156
3271,1992-07-10,16783.720703
3272,1992-07-13,17201.730469
3273,1992-07-14,17064.630859
3274,1992-07-15,17116.919922
3275,1992-07-16,16987.660156
3276,1992-07-17,16548.070313
3277,1992-07-20,15884.480469
3278,1992-07-21,16002.410156
3279,1992-07-22,15541.950195
3280,1992-07-23,16039.94043
3281,1992-07-24,15497.790038999998
3282,1992-07-27,15373.339844
3283,1992-07-28,15426.639647999998
3284,1992-07-29,15095.950195
3285,1992-07-30,15555.599609
3286,1992-07-31,15910.280272999998
3287,1992-08-03,15709.450195
3288,1992-08-04,15692.589844
3289,1992-08-05,15983.639647999998
3290,1992-08-06,15926.44043
3291,1992-08-07,15518.269531
3292,1992-08-10,15066.339844
3293,1992-08-11,14822.55957
3294,1992-08-12,14773.790038999998
3295,1992-08-13,14768.169922
3296,1992-08-14,14820.25
3297,1992-08-17,14929.549805
3298,1992-08-18,14309.410156
3299,1992-08-19,14650.740234
3300,1992-08-20,15267.759766
3301,1992-08-21,16216.879883000001
3302,1992-08-24,16627.960938
3303,1992-08-25,16380.769531
3304,1992-08-26,16541.650391
3305,1992-08-27,17555.0
3306,1992-08-28,17970.789063
3307,1992-08-31,18061.119141
3308,1992-09-01,17740.060547
3309,1992-09-02,17587.720703
3310,1992-09-03,18386.490234
3311,1992-09-04,18555.300781
3312,1992-09-07,18440.179688
3313,1992-09-08,18282.419922
3314,1992-09-09,18875.550781
3315,1992-09-10,18908.470703
3316,1992-09-11,18107.689453
3317,1992-09-14,18471.400391
3319,1992-09-16,17944.699219
3320,1992-09-17,18116.519531
3321,1992-09-18,18166.800781
3322,1992-09-21,18066.240234
3323,1992-09-22,18282.720703
3325,1992-09-24,18609.949219
3326,1992-09-25,18394.759766
3327,1992-09-28,17972.609375
3328,1992-09-29,17748.089844
3329,1992-09-30,17399.080078
3330,1992-10-01,17369.910156
3331,1992-10-02,17324.070313
3332,1992-10-05,17101.5
3333,1992-10-06,17268.099609
3334,1992-10-07,17111.740234
3335,1992-10-08,17335.509766
3336,1992-10-09,17059.779297
3337,1992-10-12,17302.009766
3338,1992-10-13,17490.669922
3339,1992-10-14,17344.029297
3340,1992-10-15,17628.490234
3341,1992-10-16,17369.810547
3342,1992-10-19,16903.810547
3343,1992-10-20,16987.660156
3344,1992-10-21,17141.519531
3345,1992-10-22,17013.039063
3346,1992-10-23,17117.650391
3347,1992-10-26,17011.330078
3348,1992-10-27,17185.259766
3349,1992-10-28,17068.410156
3350,1992-10-29,16937.710938
3351,1992-10-30,16767.400391
3352,1992-11-02,16853.359375
3354,1992-11-04,17065.199219
3355,1992-11-05,17031.589844
3356,1992-11-06,16869.810547
3357,1992-11-09,16417.050781
3358,1992-11-10,16437.109375
3359,1992-11-11,16318.150391
3360,1992-11-12,16376.929688
3361,1992-11-13,16330.790038999998
3362,1992-11-16,16162.990234
3363,1992-11-17,15993.480469
3364,1992-11-18,16778.839844
3365,1992-11-19,16871.310547
3366,1992-11-20,17033.599609
3368,1992-11-24,17096.089844
3369,1992-11-25,17302.009766
3370,1992-11-26,17479.039063
3371,1992-11-27,17470.609375
3372,1992-11-30,17683.650391
3373,1992-12-01,17313.039063
3374,1992-12-02,17393.679688
3375,1992-12-03,17260.080078
3376,1992-12-04,17295.689453
3377,1992-12-07,17207.119141
3378,1992-12-08,17281.849609
3379,1992-12-09,17406.220703
3380,1992-12-10,17501.300781
3381,1992-12-11,17441.019531
3382,1992-12-14,17289.970703
3383,1992-12-15,17480.740234
3384,1992-12-16,17268.710938
3385,1992-12-17,17437.910156
3386,1992-12-18,17680.740234
3387,1992-12-21,17645.439453
3388,1992-12-22,17690.669922
3390,1992-12-24,17648.849609
3391,1992-12-25,17557.039063
3392,1992-12-28,17188.619141
3393,1992-12-29,17285.640625
3394,1992-12-30,16924.949219
3397,1993-01-04,16994.080078
3398,1993-01-05,16842.580078
3399,1993-01-06,16782.880859
3400,1993-01-07,16780.980469
3401,1993-01-08,16634.689453
3402,1993-01-11,16589.550781
3403,1993-01-12,16681.050781
3404,1993-01-13,16517.910156
3405,1993-01-14,16515.599609
3407,1993-01-18,16617.240234
3408,1993-01-19,16798.640625
3409,1993-01-20,16510.179688
3410,1993-01-21,16538.679688
3411,1993-01-22,16336.80957
3412,1993-01-25,16287.450195
3413,1993-01-26,16492.630859
3414,1993-01-27,16509.679688
3415,1993-01-28,17063.410156
3416,1993-01-29,17023.779297
3417,1993-02-01,17133.640625
3418,1993-02-02,17186.310547
3419,1993-02-03,17222.029297
3420,1993-02-04,17190.630859
3421,1993-02-05,17332.900391
3422,1993-02-08,17281.730469
3423,1993-02-09,17022.269531
3424,1993-02-10,17089.900391
3426,1993-02-12,16851.509766
3427,1993-02-15,17117.990234
3428,1993-02-16,16916.320313
3429,1993-02-17,17009.630859
3430,1993-02-18,16982.140625
3431,1993-02-19,17010.029297
3432,1993-02-22,16820.609375
3433,1993-02-23,16863.150391
3434,1993-02-24,16798.939453
3435,1993-02-25,16907.390625
3436,1993-02-26,16953.349609
3437,1993-03-01,16879.599609
3438,1993-03-02,16864.25
3439,1993-03-03,16853.919922
3440,1993-03-04,16759.609375
3441,1993-03-05,16817.699219
3442,1993-03-08,17686.470703
3443,1993-03-09,17848.300781
3444,1993-03-10,17858.630859
3445,1993-03-11,17904.789063
3446,1993-03-12,18037.519531
3447,1993-03-15,18086.179688
3448,1993-03-16,17968.300781
3449,1993-03-17,18173.369141
3450,1993-03-18,18727.900391
3451,1993-03-19,18537.169922
3452,1993-03-22,18784.390625
3453,1993-03-23,18491.619141
3454,1993-03-24,18450.689453
3455,1993-03-25,18764.919922
3456,1993-03-26,18788.699219
3457,1993-03-29,19048.380859
3458,1993-03-30,18963.160156
3459,1993-03-31,18591.449219
3460,1993-04-01,19099.089844
3461,1993-04-02,19446.939453
3462,1993-04-05,19759.460938
3463,1993-04-06,19486.800781
3464,1993-04-07,19829.230469
3465,1993-04-08,19967.269531
3466,1993-04-09,19892.179688
3467,1993-04-12,19882.140625
3468,1993-04-13,20740.289063
3469,1993-04-14,20533.380859
3470,1993-04-15,20675.839844
3471,1993-04-16,20297.859375
3472,1993-04-19,20112.339844
3473,1993-04-20,19828.429688
3474,1993-04-21,19773.009766
3475,1993-04-22,19591.310547
3476,1993-04-23,19704.150391
3477,1993-04-26,19623.630859
3478,1993-04-27,20206.710938
3479,1993-04-28,20454.570313
3481,1993-04-30,20919.179688
3485,1993-05-06,20622.029297
3486,1993-05-07,20811.359375
3487,1993-05-10,21054.710938
3488,1993-05-11,20940.369141
3489,1993-05-12,20615.199219
3490,1993-05-13,20532.779297
3491,1993-05-14,20474.150391
3492,1993-05-17,20565.509766
3493,1993-05-18,20229.390625
3494,1993-05-19,20380.789063
3495,1993-05-20,20330.390625
3496,1993-05-21,20557.470703
3497,1993-05-24,20476.160156
3498,1993-05-25,20631.759766
3499,1993-05-26,20895.990234
3500,1993-05-27,20852.630859
3501,1993-05-28,20843.689453
3502,1993-05-31,20552.349609
3503,1993-06-01,20591.410156
3504,1993-06-02,20691.699219
3505,1993-06-03,21076.0
3506,1993-06-04,20882.240234
3507,1993-06-07,20844.189453
3508,1993-06-08,20575.240234
3510,1993-06-10,20493.320313
3511,1993-06-11,20500.949219
3512,1993-06-14,20397.349609
3513,1993-06-15,20045.880859
3514,1993-06-16,19902.419922
3515,1993-06-17,19925.509766
3516,1993-06-18,19804.539063
3517,1993-06-21,19212.429688
3518,1993-06-22,19538.300781
3519,1993-06-23,19492.519531
3520,1993-06-24,19685.070313
3521,1993-06-25,19659.570313
3522,1993-06-28,19886.759766
3523,1993-06-29,19543.419922
3524,1993-06-30,19590.0
3525,1993-07-01,19924.609375
3526,1993-07-02,19621.460938
3527,1993-07-05,19623.060547
3528,1993-07-06,19829.779297
3529,1993-07-07,19720.669922
3530,1993-07-08,19688.669922
3531,1993-07-09,19877.390625
3532,1993-07-12,19980.0
3533,1993-07-13,20180.419922
3534,1993-07-14,20139.109375
3535,1993-07-15,20158.019531
3536,1993-07-16,20331.529297
3537,1993-07-19,20150.919922
3538,1993-07-20,20038.0
3539,1993-07-21,20080.910156
3540,1993-07-22,20115.810547
3541,1993-07-23,19734.570313
3542,1993-07-26,19822.080078
3543,1993-07-27,19891.390625
3544,1993-07-28,19829.580078
3545,1993-07-29,20456.849609
3546,1993-07-30,20380.140625
3547,1993-08-02,20343.529297
3548,1993-08-03,20357.640625
3549,1993-08-04,20497.550781
3550,1993-08-05,20425.640625
3551,1993-08-06,20357.939453
3552,1993-08-09,20493.050781
3553,1993-08-10,20493.75
3554,1993-08-11,20732.570313
3555,1993-08-12,20765.279297
3556,1993-08-13,20745.169922
3557,1993-08-16,20901.490234
3558,1993-08-17,20841.980469
3559,1993-08-18,20773.179688
