Name,1980,1981,1984,1985,1986,1987,1990,1991,1992,1993,1996,1997,1998,1999,2001,2002,2003,2004,2007,2008,2009,2010,2012,2013,2014,2015,2018,2019,2020,NASDAQ_100,NIKKEI_225
Bonds_10year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAU_USD,586.0,401.0,308.3,329.7,390.19,485.85,393.0,354.3,333.15,390.75,368.05,289.05,288.25,288.25,278.95,347.0,415.05,438.45,833.6,880.2,1096.2,1421.45,1674.95,1205.55,1183.95,1061.3,1282.82,1517.4,1896.49,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22040.179688
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23680.890625
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24992.779297
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252.380859
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26118.419922
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25721.740234
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22832.890625
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23732.320313
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25435.900391
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26104.220703
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27703.910156
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27503.529297000005
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28326.310547000005
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26934.259766000006
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28013.669922000005
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29541.460938
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31360.679688
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31964.300781
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33793.171875
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33981.351563
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34898.460938
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34348.21875
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35564.429688
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37132.679688
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37206.421875
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33829.578125
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29689.830077999995
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32891.121094
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30837.990234
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221.859375
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295.160156
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23156.699219
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25881.570313
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26007.400391
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26489.0
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24108.759766
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24072.730469
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24377.009766
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25044.240234
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18581.789063
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17303.390625
