,predicted_volatility,actual_volatility
82,1.0442391633987427,0.9745895621740781
83,1.02768075466156,0.9170348178837214
84,1.0084859132766724,0.9132694121474116
85,0.9890251755714417,0.9179032015235106
86,0.9699500799179077,0.9059805655010373
87,0.9521508812904358,0.9061543265530012
88,0.9367225766181946,0.8765840683384352
89,0.9234753847122192,0.8695544086485536
90,0.9120096564292908,0.8369882314638102
91,0.9008312225341797,0.8772858474505093
92,0.8907449245452881,0.8988898231088052
93,0.8840019106864929,0.9206340236146792
94,0.8828343749046326,0.9176883781323684
95,0.8882629871368408,1.1962037934114331
96,0.9098899960517883,1.5197405786157718
97,0.9659004211425781,1.4870360334954702
98,1.0629115104675293,1.5045247840303615
99,1.1936120986938477,1.499656224901803
100,1.3404591083526611,1.5061847274842848
101,1.4826661348342896,1.506169634140951
102,1.6018046140670776,1.5056565072171535
103,1.6861748695373535,1.5083796477665377
104,1.7333933115005493,1.5066102067746878
105,1.7461541891098022,1.5092746619278117
106,1.7319228649139404,1.5092203692174362
107,1.700320839881897,1.484961340989669
108,1.6594194173812866,1.4863378260348956
109,1.6166657209396362,1.4812082270971516
110,1.577128529548645,1.4713613354204969
111,1.5443531274795532,1.473426784291885
112,1.5191619396209717,1.4799047988125087
113,1.5025063753128052,1.4600728813764794
114,1.4933254718780518,1.4602720776830325
115,1.490265965461731,1.455198712733093
116,1.4873031377792358,1.4593831268060615
117,1.4818052053451538,1.4434258880544446
118,1.4773811101913452,1.4353895795056253
119,1.4728103876113892,1.41353982922031
120,1.4672290086746216,1.4113693062375183
121,1.4599426984786987,1.4103329186424678
122,1.4513200521469116,1.4109290116112514
123,1.4422998428344727,1.411097047430575
124,1.4339646100997925,1.411298620721225
125,1.4273297786712646,1.4088305286783336
126,1.4227962493896484,1.396633633926447
127,1.419943928718567,1.3936872324117795
128,1.4183872938156128,1.3940850873048276
129,1.4172502756118774,1.4126452919401509
130,1.4170774221420288,1.413781176225063
131,1.4184587001800537,1.4494628418445918
132,1.4227850437164307,1.443697789666396
133,1.4304144382476807,1.4440610235001357
134,1.4409728050231934,1.4515794051254731
135,1.4530302286148071,1.4496936182600546
136,1.465102195739746,1.4634484502812766
137,1.476172685623169,1.4638625592028218
138,1.485893726348877,1.4726592102180438
139,1.4940812587738037,1.4908564002424292
140,1.501652479171753,1.4912951330270745
141,1.5088385343551636,1.4685614868856476
142,1.5146609544754028,1.4511825789175818
143,1.517378568649292,1.4540577014342124
144,1.5161759853363037,1.4575371201673355
145,1.5114867687225342,1.2284832132784913
146,1.4952515363693237,0.8418389695969772
147,1.4474109411239624,0.8419379072551557
148,1.3590670824050903,0.8204032469076916
149,1.2357133626937866,0.8619530606686003
150,1.094422698020935,0.8532325600575527
151,0.9555357694625854,0.8745626702166123
152,0.8365934491157532,0.8720393865049405
153,0.7499116063117981,0.8672881453841346
154,0.6998565196990967,0.868961755764688
155,0.6843749284744263,0.8624744385344906
156,0.6968088746070862,0.8661979162171454
157,0.7279462814331055,0.9313771138692108
158,0.7710669040679932,0.9306510552923196
159,0.8197768926620483,0.9474084068205388
160,0.8686898350715637,0.9456589195912452
161,0.9134423732757568,0.94559970819401
162,0.9508308172225952,0.9414778723438924
163,0.9785309433937073,0.9400344366768766
164,0.9954460263252258,0.9391801348670171
165,1.0021107196807861,0.9186557509273444
166,1.002339482307434,0.9033117540750226
167,0.9996809959411621,0.8986263039611122
168,0.9915366172790527,0.9053482006449263
169,0.9798505306243896,0.9053967050126404
170,0.9661322832107544,0.928129490167776
171,0.9538854360580444,0.9318033015577487
172,0.9451996684074402,0.93454929033097
173,0.9415200352668762,0.9338577501919452
174,0.9427652955055237,0.9335053851891983
175,0.9477526545524597,0.9357114976100567
176,0.9550832509994507,0.9367527198707474
177,0.9631682634353638,0.959994452485906
178,0.9708495140075684,0.9601404163186869
179,0.9786074161529541,0.9404884316519723
180,0.9852224588394165,0.9405027033973292
181,0.9898880124092102,0.8711008040668046
182,0.989463210105896,0.8708860959702249
183,0.982139527797699,0.8708592609027737
184,0.9682517051696777,0.9153661938548259
185,0.9515854716300964,0.91471112641703
186,0.9365298748016357,0.9087567239843352
187,0.9257746338844299,0.9244408194423094
188,0.9208593964576721,0.9282280721823903
189,0.9219300150871277,0.9029651274476724
190,0.9271126389503479,0.9090908484604238
191,0.933883011341095,0.9066311113478804
192,0.9404566287994385,0.9070327649331883
193,0.9455891847610474,0.8976761486217032
194,0.9484266638755798,0.8950611114236368
195,0.9486336708068848,0.8928936840936843
196,0.9463769197463989,0.8541679923655345
197,0.9408615231513977,0.859533608977691
198,0.9318186044692993,0.8576942448065312
199,0.9203593730926514,0.8371890581354453
200,0.9074517488479614,0.8371203316533112
201,0.8939059972763062,0.8230290751360658
202,0.8812708854675293,0.8232929416805069
203,0.869629979133606,0.8236329296619889
204,0.8596855401992798,0.8227490636125073
205,0.8514511585235596,0.8188023839579768
206,0.8455580472946167,0.8302202584174554
207,0.8424822092056274,0.7739755118792829
208,0.8399568200111389,0.7876641114349402
209,0.8366793394088745,0.7876015259986067
210,0.8325701951980591,0.7739858558592493
211,0.8271191716194153,0.7722787856901667
212,0.82062828540802,0.7724502060374238
213,0.8137058615684509,0.778527905682165
214,0.807487428188324,0.8386903213415285
215,0.8049976229667664,0.839875108171583
216,0.808385968208313,0.8404232397371261
217,0.8183290958404541,0.8378734607475281
218,0.832789957523346,0.828518090091687
219,0.8489018082618713,0.8287984545946053
220,0.8640406727790833,0.8058722869465137
221,0.8750994801521301,0.8010199530815284
222,0.8804066777229309,0.8202781176478071
223,0.8803045153617859,0.8177577261227712
224,0.8762990236282349,0.8193501478697632
225,0.870271623134613,0.817873189118427
226,0.8638647794723511,0.8215645209456185
227,0.8581712245941162,0.7965165661191072
228,0.8537949323654175,0.8017517997169229
229,0.8497613668441772,0.8015387999440113
230,0.846002995967865,0.8011618283265999
231,0.842732846736908,0.8014113589448175
232,0.8400235772132874,0.8133833942676907
233,0.8384680151939392,0.8407501277798295
234,0.8394318222999573,0.7784079135117339
235,0.8406976461410522,0.7926118354846374
236,0.8413949012756348,0.7834622979744641
237,0.8404861092567444,0.7554830524947831
238,0.8366480469703674,0.7429133060185162
239,0.8290917873382568,0.747881876122774
240,0.8182421326637268,0.7373860750949731
241,0.8054757118225098,0.7264210270344763
242,0.7917654514312744,0.7269880609939972
243,0.7780985236167908,0.7153374576450535
244,0.7655086517333984,0.7185994506406903
245,0.7547647953033447,0.6901624235775139
246,0.7454817295074463,0.6951512699395482
247,0.7373188138008118,0.6916112064012688
248,0.73050457239151,0.6891742788275594
249,0.7247675061225891,0.6676341498430016
250,0.7194720506668091,0.6568287770652479
251,0.7137724161148071,0.6562693336539327
252,0.707335889339447,0.657159300182551
253,0.7003296613693237,0.6755346852644977
254,0.6938694715499878,0.6754455985235446
255,0.6901884078979492,0.6762038298413076
256,0.6892097592353821,0.6647644149953431
257,0.6905753016471863,0.6461057402718257
258,0.6928848028182983,0.6338822073199114
259,0.6941207647323608,0.6245804716496867
260,0.6926305890083313,0.6270180550202236
261,0.6882896423339844,0.6300440935236908
262,0.6819429397583008,0.6260101848426528
263,0.6746087074279785,0.6196361791777386
264,0.6673223972320557,0.5353908035091155
265,0.6576597690582275,0.5340419610503132
266,0.6441913843154907,0.5394461051809477
267,0.6268385648727417,0.5389916868675617
268,0.6074012517929077,0.5434350914761827
269,0.5884361267089844,0.543550860067254
270,0.5725438594818115,0.5465033900296223
271,0.5613487958908081,0.5411644828239569
272,0.5552071928977966,0.5134925335852052
273,0.5526447892189026,0.5139422778378919
274,0.5516997575759888,0.5120041549794918
275,0.5511469841003418,0.5129723016261766
276,0.5503045916557312,0.5069354382504695
277,0.5489659905433655,0.5080369064970185
278,0.5473088026046753,0.5040252098589559
279,0.5454472899436951,0.5062150650270785
280,0.5436517000198364,0.5395136116401101
281,0.5432578921318054,0.5391590014156552
282,0.5453125834465027,0.5171586684208386
283,0.5492783188819885,0.4805027404300259
284,0.5526702404022217,0.5082030272159155
285,0.5552027821540833,0.4913009278592326
286,0.5554632544517517,0.49149916927958376
287,0.5532058477401733,0.5156225311358189
288,0.5498292446136475,0.5114142644931513
289,0.546664834022522,0.5070616547071142
290,0.5445010662078857,0.5090057120381143
291,0.5435943007469177,0.511681073528864
292,0.5440269708633423,0.5168909301135295
293,0.545996904373169,0.5096314812841234
294,0.5487459897994995,0.5032689871684373
295,0.5513941645622253,0.5009626494205022
296,0.5531293153762817,0.5100046093320062
297,0.5539572834968567,0.5113292854271386
298,0.5541365742683411,0.5260249492433146
299,0.554607629776001,0.5314800139997476
300,0.5561777949333191,0.5278724532296899
301,0.5586864352226257,0.526453361045879
302,0.5620264410972595,0.5267370170171285
303,0.565883219242096,0.5541723958465535
304,0.570884108543396,0.5804643604382639
305,0.5776172280311584,0.5842016930444065
306,0.5870817303657532,0.5842679328142228
307,0.5987746715545654,0.5861226215487729
308,0.6112834811210632,0.6466462689542043
309,0.6255574226379395,0.6381815939324615
310,0.6416574120521545,0.6337575654433115
311,0.6584035158157349,0.6308992062071019
312,0.6739956140518188,0.6344831352358257
313,0.6868596076965332,0.6364621214372126
314,0.6962183713912964,0.6321584961490619
315,0.7016828060150146,0.6352164448935589
316,0.703505277633667,0.6296897679649935
317,0.7020915150642395,0.6292713572106975
318,0.6982818245887756,0.6381495077149842
319,0.6931927800178528,0.6376929073945726
320,0.68806391954422,0.6350138634568431
321,0.6837426424026489,0.6358251026875746
322,0.6806195378303528,0.6337652391847238
323,0.6786960363388062,0.6331932375592835
324,0.6774565577507019,0.6335484758530445
325,0.676584780216217,0.6430482542193523
326,0.676434338092804,0.6429822288294554
327,0.6772002577781677,0.6397987189442547
328,0.6786972284317017,0.6374090802835238
329,0.679816722869873,0.6355143369031946
330,0.6807045936584473,0.6014001354400392
331,0.6799027919769287,0.6151580701051971
332,0.6769212484359741,0.6160367411133312
333,0.6720867156982422,0.5997096689003594
334,0.6656946539878845,0.585705495152647
335,0.6578516364097595,0.6020337415149352
336,0.6494587063789368,0.600599066953972
337,0.6417562961578369,0.5666088814250616
338,0.634424090385437,0.6027504818478197
339,0.6282379627227783,0.6016413958155354
340,0.6241951584815979,0.6031524251691736
341,0.6228359341621399,0.5955143217357213
342,0.6237757205963135,0.6279015255603364
343,0.6274316310882568,0.6290379450556862
344,0.6338687539100647,0.6236484674419681
345,0.6422951817512512,0.641661479881559
346,0.6520103216171265,0.6787443130467273
347,0.6636496782302856,0.6797872994562054
348,0.6773669719696045,0.7081212363495817
349,0.693413496017456,0.7172444383406665
350,0.7114946842193604,0.7146586206757257
351,0.7306900024414062,0.7257598041415814
352,0.7491278052330017,0.7161036643210318
353,0.7650595307350159,0.6987986204179982
354,0.7765932679176331,0.6870736738627327
355,0.7821367383003235,0.6902498319091662
356,0.7811830043792725,0.6871136542468615
357,0.7748439311981201,0.6869528116880785
358,0.7652837634086609,0.6433678865637892
359,0.7522393465042114,0.6433980231873646
360,0.7366626262664795,0.6515057955004238
361,0.7201361656188965,0.6535473940092401
362,0.7047256231307983,0.7216261500317167
363,0.6941198110580444,0.7400319145696546
364,0.6921460032463074,0.7548056730276802
365,0.7004928588867188,0.7554452558374999
366,0.7178134918212891,0.7585966669740183
367,0.740803062915802,0.7651853775146007
368,0.7661513686180115,0.758996073969053
369,0.7898465991020203,0.767566999510658
370,0.8094531297683716,0.7909161402196881
371,0.8245783448219299,0.7924309897335196
372,0.8354452252388,0.7900051801522118
373,0.8427621722221375,0.7910704739709687
374,0.8471997976303101,0.7907092763785074
375,0.8492446541786194,0.7827476937314349
376,0.8489345908164978,0.783142473897015
377,0.8466257452964783,0.7825097030679308
378,0.8427892327308655,0.7887642357641638
379,0.8388282060623169,0.7883740544283392
380,0.8351828455924988,0.904265651206795
381,0.8365568518638611,0.9000565150373079
382,0.8462903499603271,0.9006250296610465
383,0.8637941479682922,0.8983244815264748
384,0.8869667649269104,0.901253053909345
385,0.9121668338775635,0.8899750352503566
386,0.9354208111763,0.8898957127787893
387,0.9535338878631592,0.8975718461851582
388,0.9651151299476624,0.8668436785370319
389,0.9692596197128296,0.8685251393002208
390,0.966097354888916,0.8684484072783352
391,0.9569381475448608,0.8684594222319966
392,0.9442479610443115,0.8540622385438128
393,0.9299576282501221,0.8623327134612918
394,0.916006326675415,0.8787294328544833
395,0.9046423435211182,0.8699757178197068
396,0.8971203565597534,0.8460188110168655
397,0.8926512598991394,0.8735186937402779
398,0.8910861015319824,0.8508821154476959
399,0.8912900686264038,0.8583890022105142
400,0.8925055861473083,0.8698715309966812
401,0.8931453227996826,0.941457252695864
402,0.8970879316329956,1.1530167344030395
403,0.914340615272522,1.1508575776979746
404,0.9508639574050903,1.1631886681387265
405,1.0058242082595825,1.2064707673938406
406,1.0744187831878662,1.2089512048771391
407,1.1482795476913452,1.2066329346859266
408,1.2179679870605469,1.2238309435386765
409,1.276755928993225,1.2354176961031604
410,1.3203941583633423,1.2679270185347487
411,1.3490577936172485,1.274531982916018
412,1.3650473356246948,1.2446468301089852
413,1.3702402114868164,1.2352739108839321
414,1.365929126739502,1.2227341973217627
415,1.3535867929458618,1.2326500644868945
416,1.3362149000167847,1.2423022504388943
417,1.3175305128097534,1.256633852160281
418,1.3005658388137817,1.2741998469015008
419,1.2891230583190918,1.3174175970121782
420,1.2861406803131104,1.297385324284082
421,1.2917237281799316,1.3262670755079289
422,1.304154396057129,1.3289873482560841
423,1.3192236423492432,1.332487579026196
424,1.3367984294891357,1.3345964379855555
425,1.3543375730514526,1.3575005350679374
426,1.3701896667480469,1.3615239716907448
427,1.384171485900879,1.3659439249639127
428,1.3960405588150024,1.3646171680072616
429,1.4051889181137085,1.366490973580127
430,1.4114768505096436,1.2827080204783972
431,1.4112558364868164,1.2741752205540502
432,1.4024240970611572,1.2806434349356144
433,1.3859854936599731,1.4190134810223007
434,1.369909405708313,1.4259346418869174
435,1.3620110750198364,1.4841117576202976
436,1.3681331872940063,1.4913295161519233
437,1.3897227048873901,1.485767499734706
438,1.4232689142227173,1.503449824790276
439,1.4632240533828735,1.5031371749128877
440,1.5030323266983032,1.5024915887234174
441,1.5381276607513428,1.5028620793063827
442,1.5642887353897095,1.5080396012634298
443,1.5805131196975708,1.506095776989544
444,1.587234377861023,1.503215132126667
445,1.5860060453414917,1.5064701143938408
446,1.5788776874542236,1.5070959796983538
447,1.568629264831543,1.4959541294444647
448,1.5570826530456543,1.4955396483956775
449,1.5457069873809814,1.4742826317449536
450,1.5346486568450928,1.470339614415986
451,1.5250884294509888,1.443340368304058
452,1.5152242183685303,1.274953600579198
453,1.4976283311843872,1.2751509657277458
454,1.4661939144134521,1.2666798362478948
455,1.4233280420303345,1.2255993070242637
456,1.3716239929199219,1.2222281434112017
457,1.3171069622039795,1.2209713090484349
458,1.2660200595855713,1.2079831708473339
459,1.2227343320846558,1.1977734610825852
460,1.1900607347488403,1.1664157563669446
461,1.1676509380340576,1.1566365285588955
462,1.1536468267440796,1.1565775275693608
463,1.1459778547286987,1.1475641389390259
464,1.1427024602890015,1.1447125435452659
465,1.1421617269515991,1.1441153218502456
466,1.143104076385498,1.1365115493524485
467,1.1445459127426147,1.116870317977386
468,1.145267128944397,1.0945428937232635
469,1.1434645652770996,1.029979873059005
470,1.136245608329773,1.0237640056070183
471,1.121854305267334,0.9974039724010152
472,1.1005282402038574,0.9897935144282678
473,1.0759660005569458,1.0059946575876242
474,1.049919843673706,1.0197305838368165
475,1.0267080068588257,0.9945915434981936
476,1.0090974569320679,0.9909071533690939
477,0.9973750710487366,0.9858298446763414
478,0.9909569025039673,1.0106812265339415
479,0.9898686408996582,1.0131157655489986
480,0.9936783313751221,1.00412913956594
481,1.0013068914413452,1.0177767929162056
482,1.0113013982772827,1.010168977121647
483,1.0219389200210571,0.7616350934030719
484,1.0223957300186157,0.7641306583114957
485,1.0048764944076538,0.6838006969101397
486,0.9655933976173401,0.6517232125214666
487,0.906439483165741,0.6490236246912735
488,0.8345938920974731,0.6250134980273638
489,0.7589015364646912,0.6422423232526343
490,0.6893054246902466,0.6389117879766586
491,0.6325991749763489,0.6512949643794969
492,0.5936965942382812,0.6731166238816084
493,0.5745384693145752,0.6906611561278179
494,0.5743704438209534,0.6919986591177666
495,0.5899993181228638,0.6997444063118685
496,0.6170926690101624,0.7059387473414083
497,0.650164008140564,0.7054650699306129
498,0.6840786337852478,0.7039572285925331
499,0.7141881585121155,0.7033166306096904
500,0.737777590751648,0.7034910590560207
501,0.7536706328392029,0.744513019155726
502,0.7631833553314209,0.7441771973214113
503,0.7686935067176819,0.7451173355326574
504,0.7748414874076843,0.7514322599450868
505,0.780545711517334,0.758661030057525
506,0.787087619304657,0.7781669317755284
507,0.7947319149971008,0.7809673077831614
508,0.8033059239387512,0.7924059483869137
509,0.8129918575286865,0.810202282206737
510,0.823521614074707,0.8519654623851051
511,0.8362740278244019,0.8519490679150836
512,0.8514273762702942,0.8537746321179043
513,0.8680107593536377,0.8529969184056377
514,0.8843737840652466,0.8517454393927537
515,0.8988351821899414,0.8369274590141678
516,0.9093330502510071,0.8545818525136388
517,0.9153771996498108,0.8576441974100413
518,0.9176083207130432,0.8581624485674442
519,0.9170868396759033,0.8547619840894933
520,0.914772093296051,0.8565939651747395
521,0.9115561842918396,0.8612644865650767
522,0.907834529876709,0.8610678820404771
523,0.9046435356140137,0.8538195748879456
524,0.9020959734916687,0.8516362011016363
525,0.89993816614151,0.8516301243760452
526,0.8979579210281372,0.8515284355848405
527,0.8959171175956726,0.8531327822197998
528,0.8940809369087219,0.8235041095242758
529,0.8914113640785217,0.8166560353761992
530,0.8868584036827087,0.8389787173485885
531,0.8807151913642883,0.8616954128032251
532,0.875434935092926,0.9218058824457144
533,0.8749899864196777,0.9247544218341505
534,0.8818946480751038,0.9154565671474376
535,0.8957350850105286,0.9141721142421341
536,0.9142048358917236,0.9119688517331113
537,0.933586835861206,0.9106066682620307
538,0.9508768320083618,0.9138706104944976
539,0.9640966057777405,0.9043593400116068
540,0.9720994234085083,0.9099119653102312
541,0.9749190211296082,0.9122549363020483
542,0.9735456705093384,0.8750752349863091
543,0.9680556058883667,0.858188381225886
544,0.9583084583282471,0.8541542976769566
545,0.944742739200592,0.846438629785118
546,0.9284546375274658,0.8444966577527422
547,0.9111074805259705,0.8445734254716948
548,0.8945567011833191,0.8466940073959658
549,0.8809216618537903,0.8489938430040539
550,0.8712518811225891,0.8567605257458494
551,0.8659418821334839,0.7958273702276609
552,0.8626137375831604,0.8147071065169794
553,0.8590483069419861,0.8142463360621406
554,0.8550550937652588,0.8136801178383544
555,0.8508443832397461,0.8157267010893509
556,0.8468530774116516,0.8216331115296387
557,0.843864917755127,0.8292912619292335
558,0.8426950573921204,0.8072363014509027
559,0.8428087830543518,0.7999129711057226
560,0.8432533144950867,0.761989110004714
561,0.8415911793708801,0.7627532366746554
562,0.8364620208740234,0.7772864957669587
563,0.828923225402832,0.7962795553660115
564,0.8210487961769104,0.7974982719764109
565,0.8148795962333679,0.7951778707756374
566,0.8116779327392578,0.7754706521398682
567,0.8108864426612854,0.7801549030931206
568,0.8115828037261963,0.7895439659958795
569,0.8132355809211731,0.8143905952742431
570,0.8164001107215881,0.8115626573655575
571,0.821270227432251,0.9808326267652304
572,0.8346442580223083,0.9828968538451487
573,0.8597540855407715,1.0104728661746545
574,0.8972928524017334,1.0161453744744058
575,0.9439976811408997,1.0322948035858373
576,0.9945995807647705,1.0389232123115486
577,1.0433050394058228,1.037432175206967
578,1.0849339962005615,1.038708259809353
579,1.1163710355758667,1.1051964031682724
580,1.1386553049087524,1.0909609611482267
581,1.1539244651794434,1.1794951664767026
582,1.1667741537094116,1.131391791880853
583,1.1787580251693726,1.1283622125584494
584,1.1893805265426636,1.1493248727551293
585,1.1984994411468506,1.190227975292634
586,1.2074017524719238,1.198580688812574
587,1.2174791097640991,1.2538115941919727
588,1.2308013439178467,1.2694638441474968
589,1.2486952543258667,1.2797851336882475
590,1.270681619644165,1.2741236679911652
591,1.2948534488677979,1.2946699312666037
592,1.3167328834533691,1.3028111741449653
593,1.33634614944458,1.3026479895273408
594,1.3521324396133423,1.3333699835881725
595,1.364712119102478,1.3338120806011675
596,1.3745551109313965,1.3310460737072982
597,1.3819875717163086,1.3328611483773247
598,1.387205719947815,1.3353526065008354
599,1.390349268913269,1.3424443753896091
600,1.3910349607467651,1.3389283321804115
601,1.390630841255188,1.3417650331608078
602,1.3883018493652344,1.3327462708109037
603,1.3858392238616943,1.336194456757274
604,1.3830702304840088,1.3372187510663014
605,1.3800047636032104,1.3266649590808044
606,1.3762332201004028,1.3113105178659703
607,1.371523380279541,1.3099969126796638
608,1.3649643659591675,1.3496318307895967
609,1.358903169631958,1.3435835099428763
610,1.3550469875335693,1.3642156526581126
611,1.3551746606826782,1.3694383055056292
612,1.3595517873764038,1.3919244398111883
613,1.3685768842697144,1.3732236135709492
614,1.3807485103607178,1.410785715895142
615,1.3948394060134888,1.420451506770861
616,1.4105406999588013,1.44232572734715
617,1.4276701211929321,1.4464372464110296
618,1.445490837097168,1.4620804839609436
619,1.4633386135101318,1.4546205662415626
620,1.479775309562683,1.499993634291099
621,1.4953330755233765,1.4119456831265902
622,1.5065430402755737,1.5623673637041047
623,1.5168323516845703,1.555620544868925
624,1.5291996002197266,1.6499364707535855
625,1.5486619472503662,1.6354529986992359
626,1.5765447616577148,1.6583866138089634
627,1.6113817691802979,1.7017126749626754
628,1.6509044170379639,1.7061464597554532
629,1.691158652305603,1.6783550300969912
630,1.7274903059005737,1.6845757413830187
631,1.7553547620773315,1.6116659851524862
632,1.7696186304092407,1.6175548711594598
633,1.7681152820587158,1.6190271433818442
634,1.753287672996521,1.6043955621160972
635,1.7281420230865479,1.5842015983881512
636,1.697059988975525,1.5789230736684667
637,1.6639758348464966,1.5328947637325798
638,1.6310582160949707,1.5193383552824564
639,1.5993322134017944,1.5086501267430323
640,1.570162057876587,1.5165070124271878
641,1.5444834232330322,1.4921386642469388
642,1.5248109102249146,1.4868791932588616
643,1.5078603029251099,1.487504121152302
644,1.4956004619598389,1.470908654646245
645,1.4858753681182861,1.4706424635971367
646,1.479417324066162,1.4725802420551026
647,1.4753186702728271,1.4709845413526836
648,1.4728378057479858,1.4676802258434984
649,1.4719828367233276,1.462312930655569
650,1.47255277633667,1.487599965233565
651,1.4745287895202637,1.5330305099954562
652,1.4812029600143433,1.5415624381407402
653,1.4929434061050415,1.5383162336337548
654,1.509144902229309,1.5374178327814556
655,1.5279195308685303,1.5601076572236148
656,1.5476442575454712,1.5588191580524495
657,1.5663164854049683,1.554193250301202
658,1.582677960395813,1.5187755582453033
659,1.5935169458389282,1.5172855045269231
660,1.5971243381500244,1.4945708141667893
661,1.5924378633499146,1.490877828415415
662,1.5807427167892456,1.4610108417228607
663,1.5628809928894043,1.4648657964938987
664,1.5410605669021606,1.4399956859355052
665,1.5174880027770996,1.4403800007197776
666,1.4941574335098267,1.411869824808785
667,1.4720535278320312,1.4122096034845228
668,1.45219087600708,1.390677812891456
669,1.4347493648529053,1.4178343165184217
670,1.421094536781311,1.3580592290835245
671,1.4095520973205566,1.3681533274552482
672,1.3989148139953613,1.1620678408192076
673,1.3812419176101685,1.1583785573213754
674,1.3511978387832642,1.0332462177509545
675,1.3041305541992188,1.0333945123916486
676,1.2411669492721558,0.9735134293886748
677,1.167098879814148,0.9183748482697528
678,1.0874465703964233,0.9133264493376912
679,1.0094670057296753,1.005195217401197
680,0.9431667923927307,1.0285820279340336
681,0.8978973627090454,1.0224757502666308
682,0.8774527907371521,1.0430063700891108
683,0.8817196488380432,1.0448807479337716
684,0.9057820439338684,1.0613162387100994
685,0.9435580372810364,1.0476293419783491
686,0.9869318604469299,1.0547886276698433
687,1.0293205976486206,1.051668010835135
688,1.065122365951538,1.0517126211856265
689,1.091546654701233,1.0523290557421874
690,1.1071116924285889,1.0452431988111217
691,1.113473892211914,1.0443051622594657
692,1.1115562915802002,1.04429776605434
693,1.1064578294754028,1.0440088113931425
694,1.098376989364624,1.0505130872137198
695,1.0909733772277832,1.0505682906974485
696,1.0845261812210083,1.0496928454095262
697,1.0805569887161255,1.0578605562294146
698,1.0796633958816528,1.059211512060216
699,1.081295132637024,1.0541862294522366
700,1.0834494829177856,1.0071841557893657
701,1.084105372428894,0.94614393586054
702,1.0793486833572388,0.931322225203664
703,1.0661450624465942,0.9323126350280572
704,1.0450289249420166,0.9438841634877551
705,1.019054651260376,0.9358519132242554
706,0.9925045967102051,0.9456216868036252
707,0.9690799713134766,0.9425345489431116
708,0.9515376091003418,0.9476419884385856
